numero_inpi,data_deposito,titulo,resumo,instituicoes
102018009042,2018-05-04,SISTEMA E MÉTODO DE CONTROLE E MONITORAMENTO DE APARELHO DE AR CONDICIONADO,"A presente invenção descreve um sistema e método de controle e monitoramento de aparelho de ar condicionado. Especificamente, a presente invenção compreende: um dispositivo controlador (13) compreendendo ao menos uma entrada de energia elétrica e uma saída de energia elétrica, um módulo de comunicação (7), um transmissor (6), um meio de medição (3) de energia elétrica, e um meio de controle (9) de energia elétrica; e um dispositivo de gerenciamento (11) compreendendo um meio de comunicação ao módulo de comunicação (7) do dispositivo controlador (13) dotado de envio e recebimento de informações. Em que, o dispositivo controlador (13) é associado como um intermediário a um aparelho de ar condicionado (12), controlando-o, de maneira que o funcionamento do ar condicionado (12) é otimizado e reduções de consumo energético são alcançadas. A presente invenção se situa nos campos de engenharia elétrica, automação e domótica.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA FARROUPILHA"
PI1101586,2011-04-15,SIMULADOR DOSIMÉTRICO PARA MEDIDA DE DOSE ABSORVIDA EM TOMOGRAFIA COMPUTADORIZADA DE FEIXE CÔNICO EM ODONTOLOGIA,"SIMULADOR DOSIMÉTRICO PARA MEDIDA DE DOSE ABSORVIDA EM TOMOGRAFIA COMPUTADORIZADA DE FEIXE CÔNICO EM ODONTOLOGIA.Patente de Invenção que consiste de um cilindro de PMMA 1 oco e fechado na parte inferior por tampa, 14, com 9, (nove) furos para encaixe dos condutos de acesso para detectores e na parte de superior por tampa 5 com nove, (9), (nove), furos para encaixe dos condutos de passagem e orifício 8 com tampa roscável para enchimento e esvaziamento do cilindro com água. Os condutos de acesso para o sistema de detecção, cilindros ocos, são formados por cilindros em PMMA com dimensões adequadas para passagem de câmara de ionização tipo Farmer ou câmara de ionização tipo lápis ou sistema semicondutor de dimensões semelhante. É previsto o uso de tarugos de PMMA 15 para preenchimento dos condutos de acesso que não estejam sendo utilizados e tarugos compensadores 16 e 17, para preenchimento do espaço não ocupado pelo detector. A disposição dos condutos de acesso para os detectores permite a determinação da dose absorvida em órgãos e tecidos relevantes. Os condutos de acesso estão dispostos na periferia do cilindro permitindo avaliar doses em medula espinhal, tireóide e superfície esquerda e direita da face e na posição central permitindo avaliar dose absorvida na linha média do cérebro. Os condutos de acesso localizados no arranjo que simula posições em uma arcada dentária de adulto permitirão avaliar doses absorvidas no isocentro de giro e nas glândulas salivares sublinguais e submandibulares e tireóide.","IFBA - INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA"
102025029211,2025-12-29,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO"
102024027573,2024-12-30,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO"
102014021295,2014-08-19,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SERGIPE"
102019021965,2019-10-18,KIT VEICULAR COM MACACO HIDRÁULICO E COMPRESSOR DE AR ACIONADOS POR CONTROLE REMOTO SEM FIO,"KIT VEICULAR COM MACACO HIDRÁULICO E COMPRESSOR DE AR ACIONADOS POR CONTROLE REMOTO SEM FIO.O modelo de utilidade refere-se a um kit (conjunto) veicular composto por macaco hidráulico e um mini compressor de ar, ambos acionados por controle remoto. O kit tem a função de elevar o veículo para substituição de pneus avariados ou qualquer manutenção, bem como para encher ou calibrar a pressão dos pneus. A alimentação elétrica do motor do macaco hidráulico e do compressor de ar é realizada através de um cabo elétrico conectado ao acendedor de cigarros do veículo. Para veículos que não possuem acendedor do cigarro, o sistema tem a opção de conectar o cabo diretamente aos terminais da bateria, contando com dispositivos de proteção que impedem que o sistema funcione caso os cabos não sejam conectados corretamente aos terminais da bateria. Os componentes do sistema estão todos alojados em uma única estrutura carenada, podendo ser facilmente acomodado no bagageiro do veículo.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA FARROUPILHA"
102025024425,2025-11-10,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO"
102024027391,2024-12-27,PROCESSO DE PRODUÇÃO DE MACARRÃO INSTANTÂNEO NÃO FRITO A PARTIR DE FÉCULA DE MANDIOCA E CREME DE MILHO E PRODUTO OBTIDO DO MESMO,"PROCESSO DE PRODUÇÃO DE MACARRÃO INSTANTÂNEO NÃO FRITO A PARTIR DE FÉCULA DE MANDIOCA E CREME DE MILHO E PRODUTO OBTIDO DO MESMO. Processo para preparação de massa alimentícia instantânea pelo processo de assamento incluindo na formulação ingredientes como creme de milho, fécula de mandioca, água e goma guar. Os ingredientes não convencionais são misturados até formar uma massa homogênea. A massa é resfriada por 24 horas a temperatura de 5ºC para depois ser cilindrada, transformar da pasta em folha, cortado em tiras longitudinais de talharins, a fim de formar uma pasta de talharim, cozido em água quente para gelatinizar o amido, drenado e porcionado. Por último passa pela secagem em estufa ventilada convencional a 60ºC até atingir um teor de umidade de menos de 8% em peso.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO"
102025002080,2025-01-31,PROCESSO DE OBTENÇÃO DE FILMES BIO-HÍBRIDOS PARA ENTREGA TRANSDÉRMICA DE NANOPARTÍCULAS MAGNÉTICAS E FILMES BIO-HÍBRIDOS,"PROCESSO DE OBTENÇÃO DE FILMES BIO-HÍBRIDOS PARA ENTREGA TRANSDÉRMICA DE NANOPARTÍCULAS MAGNÉTICAS E FILMES BIOHÍBRIDOS. A presente invenção tem aplicação na área de tecnologia farmacêutica, nanotecnologia química e área biomédica e descreve o processo de obtenção de filmes magnéticos bio-híbridos de alginato de sódio com nanopartículas de ferrita de cobalto-gadolínio dispersas na matriz polimérica, para entrega transdérmica das nanopartículas magnéticas. Nessa invenção, foram adicionados adjuvantes ao filme de alginato, formando sistemas bio-híbridos. A adição de bálsamo de copaíba para promover a dispersão das nanopartículas não interferiu na estabilidade ou homogeneidade do sistema, e tem a vantagem de excluir a utilização de surfactantes e solventes orgânicos de potencial toxicidade, que são empregados em diversos sistemas magnéticos. Os filmes bio-híbridos magnéticos produzidos espessura entre 0,05 a 0,08 µm.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA ETECNOLOGIA DO SUDESTE DE MINAS GERAIS (IF SUDESTE MG)"
102015029527,2015-11-23,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO MARANHAO"
102015025179,2015-10-01,GEL DE BIOPOLÍMERO PARA PREVENÇÃO E TRATAMENTO DA PEDICULOSE,"GEL DE BIOPOLÍMERO PARA PREVENÇÃO E TRATAMENTO DA PEDICULOSE. A presente patente de invenção refere-se a um gel à base do biopolímero quitosana para o tratamento e prevenção da pediculose, sendo capaz de eliminar o pedículo desde a fase inicial até a fase adulta, devido à aderência criada entre o gel e os parasitas, facilitando a remoção mecânica. Por utilizar a quitosana como biopolímero, o produto caracteriza-se por sua atoxicidade, biodegradabilidade, biocompatibilidade e mecanismos de atuação.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE - IFRN"
202015001486,2015-01-22,Sistema de nano-deslocamento do feixe de laser em alta frequência,"RESUMO      Sistema de nano-deslocamento do feixe de laser em alta frequência, descreve sistema de nano-deslocamento de altíssima frequência de lentes pelas quais o laser é conduzido, gerando assim deflexões angulares muito pequenas na direção de propagação deste feixe, o que resulta em micro e nano deslocamento da posição do feixe de laser na área de trabalho com relação à posição teórica inicial pretendida, e consiste na colocação de lentes(1 e 2) no caminho óptico percorrido pelo laser antes de chegar ao scanner(5), sendo que a primeira lente(1) é montada sobre um atuador de alta frequência de excitação e deslocamento, como um atuador piezelétrico, que faz com que o feixe oscile na direção horizontal(11) gerando uma onda com a amplitude e frequência desta oscilação, e a segunda lente(2), contendo um formato apropriado para não influenciar nos deslocamentos gerados pela lente(1), gera a oscilação na direção vertical(21), fazendo com que o resultado da composição destas duas oscilações seja uma área de varredura(3) que possuirá uma amplitude máxima que depende da amplitude de oscilação gerada por cada atuador, da distância entre estas lentes(1 e 2) e a área de varredura(3).1/1","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA CATARINA"
202024006695,2024-04-05,KIT SOLAR FOTOVOLTAICO PARA ATIVIDADES DE EXTRATIVISMO,"KIT SOLAR FOTOVOLTAICO PARA ATIVIDADES DE EXTRATIVISMO. A presente inovação refere-se a um modelo de utilidade na área de geração de energia solar fotovoltaica, voltado ao uso em atividades extrativistas florestais. O kit permite o armazenamento de energia solar e seu uso em períodos de baixa insolação, eliminando a necessidade de geradores movidos a combustíveis fósseis. Dessa forma, substituindo a fonte energética atual que é potencialmente poluente, além disso, o kit é menos dispendioso e mais duradouro. O referido kit é composto por uma placa solar de 30 W (2) fixado externamente a uma bombona de 30 litros (1), onde dentro dela foi firmado uma bateria de 45 Ah (5) e um inversor (4) que estão interligados entre si. Na Tampa (6), parte superior da bombona, foi acoplado uma extensão elétrica (7). Ademais, foi confeccionado alças de tecido (3) para a bombona para que possa ser locomovida como se fosse uma mochila. Dessa forma, podendo-o transportar com maior facilidade em campo. O conjunto destaca-se pela portabilidade, eficiência energética e adaptabilidade ao campo.",INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO AMAPA
102014011451,2014-05-12,DISPOSIÇÃO CONSTRUTIVA EM MÁQUINA ROSQUEADEIRA DE TUBOS DE PVC RIGIDOS,"DISPOSIÇÃO CONSTRUTIVA EM MÁQUINA ROSQUEADEIRA DE TUBOS DE PVC RIGIDOS refere-se a uma máquina rosqueadeira, com a função de abrir roscas em tubos de PVC rígido, na produção de chuveiros em grande escala e permite a realização de todo processo, desde o corte do tubo até a abertura da rosca, integradamente sem que precise utilizar-se de outros meios; e compreende um suporte(8) que possui radialmente distribuídos quatro guias(5) de encaixe e fixação de tubos para serem cortados ou já cortados no comprimento desejado; e as guias estão espaçadas em ângulo de 90 graus; e o guia(5) posicionado na parte inferior do suporte(8), recebe o tubo no seu comprimento de fábrica, cerca de seis metros e corta no comprimento, previamente definido, entre 25cm e 45cm., e simultaneamente um tubo, já cortado, fixo no guia(5) oposto, na parte superior faz rosca nas suas extremidades; e o suporte(8) gira no próprio eixo em ângulos de 90 graus e permanece travado durante cada operação do processo produtivo dos tubos.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA CATARINA"
202014025316,2014-10-10,SISTEMA PARA CONTROLE DE SINCRONIZAÇÃO E DE GERAÇÃO DE POTÊNCIA EM GERADORES SÍNCRONOS,"RESUMOPatente de Modelo de Utilidade: ""SISTEMA PARA CONTROLE DE SINCRONIZAÇÃO E DE GERAÇÃO DE POTÊNCIA EM GERADORES SÍNCRONOS"".          O presente modelo de utilidade refere-se a um sistema de controle de sincronização de geradores síncronos a um barramento (2) compreendendo um gerador síncrono (1) acoplado a um barramento (2) e pelo menos um módulo de controlador de fluxo de potência único (UPFC) (3, 301, 302, 303) que ajusta a saída do sistema para a sincronização com o barramento (2), em que o gerador síncrono (1) não possui controle de velocidade angular.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA SUL-RIO-GRANDENSE - RS"
102022000085,2022-01-04,MINI-CONTAINER USADO PARA IDENTIFICAÇÃO DA SITUAÇÃO DE CONSUMO DE ALIMENTOS SÓLIDOS,"MINI-CONTAINER USADO PARA IDENTIFICAÇÃO DA SITUAÇÃO DE CONSUMO DE ALIMENTOS SÓLIDOS. A presente invenção refere-se a um Mini-container (10) a ser utilizado para auxiliar pequenas e médias cozinhas a identificarem a situação de consumo de alimentos sólidos, através de um monitoramento de emissão de gases, cujos sensores (2, 3) estão inseridos no interior do Mini-container (10), cujos sinais são tratados por um programa, escrito em C++ com assembly AVR, associado ao microcontrolador/interface Arduino UNO R3 (1), com conexão para uma fonte de energia (11), a qual os sensores de gás (2, 3 ) estão conectados. Existem também um potenciômetro (5), que serve para acelerar o processo de aquecimento dos capacitores dos sensores (2, 3) e iniciar mais rápido o processo de exame do alimento, assim que o mesmo for colocado no interior do Mini-container (10). Os dispositivos e leds (1, 4, 5, 7, 8 ,9, 12) estão montados sobre uma base, um protoboard (6); os sensores (2, 3) estão inseridos no interior do Mini-container (10), na sua tampa interna, e eles estão ligados ao microcontrolador/interface Arduino UNO R3 (1). Após o processamento se iniciar, os 3 leds: vermelho (7), amarelo (8) e verde (9) e um buzzer (4), em conjunto, indicarão ao usuário a situação de consumo do alimento, se está próprio para consumo, impróprio ou se está perto do descarte. Essa invenção é propicia para reduzir o desperdício de alimentos e contribuir para manter um ambiente de sustentabilidade dentro de pequenas e médias cozinhas.",CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA - CEFET/RJ
102025021206,2025-10-01,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAZONAS"
102019021797,2019-10-17,"PROCESSO DE UTILIZAÇÃO DO RESÍDUO DO CARANGUEJO UÇA (UCIDES CORDATUS), COMO ADIÇÃO DO PÓ DO EXOESQUELETO (CARAPAÇA) DO CARANGUEJO EM SUBSTITUIÇÃO PARCIAL DE AGREGADO MIÚDO E PRODUTO, ARTEFATOS DE CONCRETO, COMO MATERIAL ALTERNATIVO NA CONSTRUCAO CIVIL, E USO","PROCESSO DE UTILIZAÇÃO DO RESÍDUO DO CARANGUEJO UÇA (Ucides cordatus), COMO ADIÇÃO DO PÓ DO EXOESQUELETO (CARAPAÇA) DO CARANGUEJO EM SUBSTITUIÇÃO PARCIAL DE AGREGADO MIÚDO PARA CONFECÇÃO DE PRODUTOS, ARTEFATOS DE CONCRETO, COMO MATERIAL ALTERNATIVO NA CONSTRUCAO CIVIL, E USO. A presente invenção refere-se à utilização de resíduos do beneficiamento de caranguejo Uça (Ucides cordatus), na forma de adição do pó do exoesqueleto do animal (carapaça) em substituição parcial do agregado miúdo da argamassa, originando um concreto sustentável, com aplicabilidade na produção de artefatos de concreto utilizados na construção civil. A resistência mecânica do concreto com diferentes níveis de inclusão de pó de carapaça (0, 5%, 10%, 15% e 20%) foi verificada pelo rompimento de corpos de prova (CP) em prensa elétrica digital, após o período de cura. A invenção enquadra-se no Programa Patentes Verdes (Resolução PR-INPI no 134/2014 e 145/2015), cujo objeto a ser patenteado esta centrado em tecnologias voltadas para o desenvolvimento sustentável em áreas consideradas estratégicas para o Governo Brasileiro, uma vez que a problemática encontra-se em área de Resex. Tendo a sua importância por disponibilizar uma alternativa de tecnologia verde, eferindo-se à categoria (iv) gerenciamento de resíduo, retirando do ambiente as carapaças do caranguejo-uçá que geram impacto socioambiental e reintroduzindo-o na cadeia produtiva, possibilitando ainda uma alternativa de produção de artefatos pré-moldados de concreto (com inclusão de pó de carapaça), sendo alternativa de renda para comunitários, o que incide diretamente na socioeconômica local.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO  PARA"
